,adr
1869,105.19381
1870,58.96628
1871,68.94089
1872,95.08907
1873,24.536324
1874,90.9353
1875,51.598064
1876,51.598064
1877,68.966156
1878,24.536324
1879,33.629013
1880,55.60609
1881,72.76606
1882,57.351242
1883,57.351242
1884,28.406271
1885,90.9353
1886,98.52021
1887,76.41341
1888,60.89931
1889,64.129745
1890,36.12745
1891,56.813248
1892,67.08234
1893,29.170267
1894,104.78741
1895,48.83624
1896,109.485016
1897,99.73471
1898,203.30542
1899,59.964916
1900,117.23749
1901,60.29309
1902,62.27345
1903,59.964916
1904,65.12722
1905,83.302895
1906,84.8855
1907,36.571625
1908,100.41339
1909,99.27198
1910,72.09535
1911,227.21507
1912,48.096462
1913,106.35657
1914,83.575485
1915,20.89046
1916,80.11445
1917,103.4816
1918,38.285343
1919,63.792305
1920,84.52722
1921,51.000122
1922,49.79325
1923,78.78603
1924,91.03594
1925,196.77637
1926,108.27438
1927,83.458496
1928,55.837814
1929,67.83187
1930,45.55169
1931,67.86178
1932,69.057274
1933,94.77011
1934,171.5921
1935,83.45798
1936,101.31691
1937,80.6962
1938,49.193157
1939,65.12722
1940,65.12722
1941,45.55169
1942,84.02288
1943,68.44251
1944,116.73315
1945,62.35577
1946,53.02353
1947,40.78899
1948,41.912804
1949,71.56988
1950,40.30887
1951,38.044838
1952,102.90442
1953,19.754398
1954,69.179146
1955,47.700806
1956,72.37
1957,114.699265
1958,69.95837
1959,98.67128
1960,89.39032
1961,69.95837
1962,159.03578
1963,78.03686
1964,95.05461
1965,59.067177
1966,57.758232
1967,83.44741
1968,151.9781
1969,59.11178
1970,6.9929767
1971,64.0547
1972,109.5382
1973,117.715515
1974,108.237274
1975,50.254787
1976,102.62647
1977,100.45156
1978,69.95837
1979,99.73879
1980,87.37304
1981,-5.9699636
1982,134.63728
1983,102.19148
1984,107.79449
1985,91.24072
1986,71.98044
1987,63.631893
1988,88.70234
1989,70.73567
1990,110.60759
1991,43.17661
1992,70.73567
1993,70.73567
1994,113.82941
1995,72.48478
1996,45.762688
1997,83.442345
1998,48.486866
1999,70.73567
2000,66.79421
2001,107.55324
2002,57.45688
2003,81.93185
2004,101.4058
2005,71.98044
2006,86.429955
2007,86.396706
2008,37.892223
2009,122.8486
2010,164.29408
2011,100.90146
2012,71.66262
2013,72.08189
2014,83.10156
2015,83.10156
2016,102.89979
2017,159.0485
2018,71.98044
2019,116.73315
2020,72.70834
2021,111.57083
2022,88.84841
2023,83.66492
2024,49.586082
2025,70.46271
2026,187.78546
2027,104.27269
2028,65.207054
2029,62.235577
2030,231.093
2031,90.60989
2032,137.851
2033,53.612625
2034,66.89552
2035,38.439392
2036,87.78029
2037,43.50266
2038,80.22159
2039,33.52038
2040,78.77087
2041,85.762245
2042,45.028828
2043,202.80107
2044,73.26959
2045,19.071758
2046,85.87902
2047,113.38149
2048,138.22125
2049,107.50306
2050,115.53834
2051,48.910244
2052,71.23249
2053,78.17302
2054,48.910244
2055,48.910244
2056,48.910244
2057,92.888016
2058,97.49374
2059,25.572174
2060,98.65265
2061,81.496025
2062,33.456944
2063,83.50032
2064,55.8258
2065,73.29478
2066,14.079178
2067,33.456944
2068,33.456944
2069,89.79791
2070,75.578476
2071,93.74809
2072,128.18452
2073,69.3729
2074,85.884285
2075,131.17984
2076,80.13748
2077,104.84406
2078,44.996887
2079,66.18458
2080,61.804947
2081,47.28941
2082,65.207054
2083,43.17661
2084,47.19721
2085,41.31429
2086,17.982084
2087,59.135406
2088,42.07978
2089,46.985283
2090,104.1188
2091,52.444157
2092,39.056637
2093,22.167948
2094,81.09499
2095,53.158573
2096,28.800411
2097,48.55148
2098,21.956902
2099,89.594185
2100,47.19721
2101,71.1916
2102,107.79449
2103,105.54643
2104,82.14503
2105,30.116207
2106,71.98044
2107,62.501
2108,62.501
2109,97.37156
2110,50.289677
2111,153.35843
2112,60.632725
2113,35.107098
2114,40.646107
2115,17.982084
2116,113.118546
2117,104.1125
2118,41.85249
2119,54.2417
2120,77.79364
2121,57.10315
2122,105.449295
2123,23.940496
2124,85.27661
2125,130.80685
2126,103.513664
2127,69.59576
2128,193.53856
2129,76.434364
2130,76.434364
2131,89.874626
2132,52.613216
2133,54.2417
2134,56.97479
2135,95.24574
2136,89.874626
2137,109.20968
2138,78.521675
2139,78.521675
2140,38.936108
2141,77.08652
2142,118.69841
2143,52.146225
2144,66.25088
2145,175.28455
2146,20.399439
2147,69.59576
2148,104.1125
2149,24.717571
2150,61.966286
2151,54.767597
2152,43.764618
2153,103.513664
2154,27.9958
2155,73.549866
2156,94.54524
2157,33.814342
2158,47.46591
2159,121.36797
2160,73.87574
2161,35.08514
2162,73.549866
2163,43.764618
2164,104.1125
2165,56.512463
2166,110.79027
2167,57.387108
2168,42.171524
2169,30.720568
2170,78.521675
2171,42.354813
2172,47.742794
2173,68.05781
2174,114.75484
2175,64.84833
2176,48.808674
2177,69.59576
2178,130.0689
2179,129.80557
2180,138.67648
2181,73.81217
2182,131.31233
2183,132.42863
2184,130.60449
2185,89.5758
2186,77.16192
2187,89.708916
2188,101.37278
2189,81.17631
2190,88.30169
2191,76.434364
2192,80.9021
2193,73.81217
2194,102.91159
2195,134.88524
2196,48.47676
2197,54.545635
2198,34.931522
2199,57.543316
2200,41.39297
2201,8.741816
2202,40.351036
2203,80.6222
2204,67.62115
2205,9.079681
2206,50.584454
2207,44.761368
2208,110.67205
2209,85.87902
2210,85.87902
2211,35.48483
2212,169.08003
2213,76.434364
2214,91.394135
2215,69.59576
2216,89.5758
2217,58.540493
2218,88.63054
2219,76.434364
2220,60.31933
2221,76.434364
2222,106.63276
2223,102.85158
2224,107.76805
2225,76.434364
2226,76.434364
2227,57.387108
2228,165.77779
2229,59.669
2230,76.434364
2231,76.434364
2232,76.434364
2233,35.48483
2234,43.961037
2235,76.434364
2236,76.434364
2237,149.99788
2238,67.374756
2239,35.48483
2240,45.5315
2241,73.91013
2242,174.53911
2243,113.4181
2244,81.440674
2245,106.689514
2246,76.434364
2247,91.75122
2248,79.99023
2249,61.966286
2250,132.42863
2251,181.36609
2252,88.07139
2253,49.229927
2254,79.50896
2255,53.79972
2256,169.26962
2257,47.6416
2258,98.23399
2259,99.56052
2260,124.96667
2261,103.47964
2262,79.30736
2263,104.1125
2264,116.408226
2265,159.43599
2266,66.75474
2267,44.2359
2268,104.1125
2269,105.69189
2270,21.592283
2271,95.517075
2272,57.733105
2273,57.498966
2274,53.07269
2275,88.70528
2276,103.66101
2277,74.21706
2278,55.48715
2279,39.57403
2280,83.9755
2281,-1.6432524
2282,100.22657
2283,100.35112
2284,48.05449
2285,105.393074
2286,71.98044
2287,84.02288
2288,3.5057926
2289,132.42863
2290,54.139668
2291,26.548006
2292,36.16077
2293,3.2256553
2294,83.9755
2295,181.0627
2296,57.74167
2297,82.1297
2298,113.44568
2299,34.662567
2300,77.43138
2301,36.16077
2302,83.40263
2303,20.069977
2304,57.733105
2305,54.456596
2306,36.196136
2307,72.90186
2308,33.59573
2309,48.75845
2310,112.014
2311,65.12712
2312,33.59573
2313,33.59573
2314,50.399776
2315,38.10825
2316,67.33537
2317,67.33537
2318,67.33537
2319,103.66101
2320,72.48478
2321,97.90191
2322,124.797966
2323,93.88345
2324,68.26283
2325,82.95017
2326,17.126915
2327,103.66101
2328,98.5711
2329,113.49118
2330,128.10196
2331,106.144196
2332,99.888084
2333,109.80852
2334,74.607376
2335,54.80001
2336,83.695244
2337,101.65067
2338,98.5711
2339,109.968704
2340,82.732506
2341,75.11172
2342,102.74065
2343,105.0514
2344,115.25191
2345,102.74065
2346,85.87902
2347,40.959167
2348,85.87902
2349,34.686085
2350,109.219284
2351,100.62105
2352,67.63686
2353,99.99197
2354,93.88345
2355,57.498966
2356,57.498966
2357,81.95572
2358,46.55498
2359,93.85711
2360,103.83456
2361,55.230778
2362,129.20627
2363,94.794655
2364,90.70676
2365,160.5801
2366,115.11508
2367,64.870834
2368,125.300354
2369,49.643543
2370,47.303753
2371,39.2948
2372,64.870834
2373,92.42807
2374,125.300354
2375,96.10638
2376,97.35221
2377,93.85711
2378,109.53057
2379,81.885185
2380,100.6423
2381,39.2948
2382,102.901985
2383,12.693631
2384,103.83456
2385,40.778126
2386,93.85711
2387,47.303753
2388,84.078606
2389,47.303753
2390,102.171684
2391,46.863358
2392,101.37648
2393,54.15411
2394,47.804176
2395,108.52871
2396,34.094982
2397,47.303753
2398,146.82736
2399,51.484787
2400,79.46459
2401,102.72464
2402,47.303753
2403,105.65315
2404,102.4265
2405,101.948784
2406,77.66607
2407,72.993195
2408,68.94212
2409,142.65382
2410,139.61101
2411,75.9202
2412,101.37648
2413,136.4327
2414,61.124577
2415,86.15824
2416,74.84197
2417,63.07618
2418,45.16208
2419,86.15824
2420,138.38127
2421,77.66607
2422,102.171684
2423,127.01134
2424,53.328953
2425,47.303753
2426,40.505535
2427,47.303753
2428,28.452517
2429,128.14442
2430,110.49898
2431,40.778126
2432,53.697723
2433,32.320633
2434,40.420113
2435,63.334476
2436,101.948784
2437,13.838841
2438,85.91788
2439,57.307945
2440,77.66607
2441,93.85711
2442,140.40544
2443,72.115486
2444,81.455986
2445,47.718876
2446,75.9202
2447,48.015385
2448,69.70891
2449,100.325005
2450,103.980095
2451,100.325005
2452,63.9876
2453,79.786514
2454,76.04852
2455,196.4561
2456,86.916916
2457,83.40263
2458,110.49898
2459,74.24809
2460,64.30859
2461,48.385956
2462,109.03305
2463,84.52669
2464,41.604877
2465,0.12987512
2466,82.56752
2467,47.718876
2468,161.32921
2469,118.0301
2470,160.49849
2471,40.667587
2472,71.047264
2473,70.97364
2474,48.29112
2475,86.02067
2476,74.67205
2477,48.636036
2478,49.86371
2479,73.98412
2480,45.395237
2481,238.77654
2482,87.723915
2483,66.465164
2484,30.916372
2485,117.24133
2486,93.93715
2487,164.60733
2488,71.56404
2489,77.12941
2490,29.53519
2491,115.49564
2492,80.66592
2493,80.66592
2494,105.20224
2495,105.20224
2496,44.779476
2497,44.779476
2498,7.724175
2499,29.53519
2500,75.9202
2501,47.46371
2502,48.636036
2503,1.0483273
2504,60.912434
2505,23.516405
2506,35.58701
2507,0.12987512
2508,0.12987512
2509,70.43342
2510,189.20311
2511,46.55498
2512,62.35198
2513,98.39295
2514,66.1605
2515,129.61337
2516,70.37563
2517,70.37563
2518,74.10052
2519,266.0299
2520,103.1757
2521,40.505535
2522,84.52669
2523,110.52525
2524,67.963165
2525,51.198208
2526,41.051723
2527,80.66592
2528,70.37563
2529,105.439575
2530,124.45347
2531,39.806564
2532,39.806564
2533,39.806564
2534,132.60141
2535,101.899155
2536,99.74859
2537,107.98935
2538,134.57884
2539,64.870834
2540,47.303753
2541,110.49898
2542,84.52669
2543,102.24744
2544,50.759186
2545,128.14442
2546,68.760826
2547,112.70474
2548,115.993164
2549,105.75783
2550,102.24744
2551,106.97703
2552,52.375336
2553,80.526924
2554,70.37563
2555,195.32578
2556,73.744286
2557,115.49564
2558,72.53277
2559,48.312824
2560,62.341827
2561,60.10989
2562,102.24744
2563,108.68772
2564,52.125195
2565,70.37563
2566,89.8388
2567,26.887793
2568,77.107216
2569,26.887793
2570,109.53057
2571,203.77368
2572,63.812946
2573,110.03491
2574,41.323383
2575,47.922104
2576,25.94187
2577,58.20625
2578,60.44783
2579,61.790043
2580,89.8388
2581,130.19623
2582,57.076946
2583,52.055614
2584,73.8719
2585,101.56259
2586,101.56259
2587,101.56259
2588,151.74268
2589,207.15968
2590,106.31968
2591,150.10992
2592,135.64407
2593,67.63866
2594,62.417084
2595,101.56259
2596,67.63866
2597,99.79197
2598,136.14842
2599,102.455925
2600,114.10049
2601,101.56259
2602,187.3118
2603,80.93616
2604,67.63866
2605,99.79197
2606,65.60078
2607,143.78572
2608,123.679634
2609,41.4356
2610,115.03355
2611,81.626076
2612,101.56259
2613,51.600826
2614,101.56259
2615,32.042656
2616,43.293274
2617,101.56259
2618,101.56259
2619,101.56259
2620,101.56259
2621,111.88757
2622,101.56259
2623,148.18587
2624,96.39426
2625,101.56259
2626,45.96401
2627,101.56259
2628,118.95442
2629,236.84087
2630,101.56259
2631,104.08382
2632,154.42455
2633,95.778656
2634,3.2256553
2635,101.56259
2636,101.56259
2637,107.928894
2638,43.37255
2639,13.133364
2640,101.56259
2641,16.804655
2642,101.56259
2643,101.56259
2644,47.186333
2645,32.174545
2646,101.56259
2647,23.791584
2648,73.8719
2649,101.56259
2650,101.56259
2651,101.56259
2652,101.56259
2653,49.81378
2654,101.56259
2655,69.379845
2656,20.312252
2657,70.11737
2658,16.664448
2659,99.38171
2660,75.96409
2661,51.120277
2662,81.16363
2663,174.01349
2664,81.16363
2665,81.55089
2666,81.55089
2667,148.18587
2668,60.18719
2669,60.18719
2670,63.316654
2671,53.03334
2672,101.56259
2673,101.56259
2674,101.56259
2675,40.56686
2676,93.348785
2677,95.13642
2678,101.56259
2679,101.56259
2680,53.360367
2681,77.57546
2682,75.00459
2683,101.56259
2684,101.56259
2685,101.56259
2686,101.56259
2687,101.56259
2688,101.56259
2689,204.70665
2690,101.56259
2691,101.56259
2692,55.093773
2693,84.10915
2694,101.56259
2695,96.245804
2696,82.799545
2697,101.56259
2698,101.56259
2699,101.56259
2700,84.10915
2701,103.144
2702,103.01056
2703,89.57315
2704,125.75708
2705,97.34562
2706,91.30191
2707,82.799545
2708,167.45532
2709,101.56259
2710,144.79863
2711,73.39492
2712,73.39492
2713,73.39492
2714,86.23281
2715,73.39492
2716,69.240295
2717,73.39492
2718,73.39492
2719,73.39492
2720,73.39492
2721,73.39492
2722,70.22132
2723,73.39492
2724,69.240295
2725,73.39492
2726,114.842804
2727,86.797806
2728,112.11706
2729,72.90186
2730,92.064095
2731,74.74038
2732,101.56259
2733,101.56259
2734,101.56259
2735,61.00244
2736,149.94467
2737,101.56259
2738,141.30432
2739,91.30191
2740,156.53511
2741,134.11818
2742,155.2876
2743,107.59319
2744,99.29809
2745,85.564606
2746,131.12186
2747,107.08885
2748,192.85297
2749,84.4488
2750,137.64085
2751,118.00504
2752,104.904785
2753,104.904785
2754,74.08049
2755,107.08885
2756,107.08885
2757,94.29469
2758,79.67002
2759,90.71824
2760,100.54286
2761,104.08382
2762,123.84957
2763,107.08885
2764,127.322586
2765,102.55183
2766,73.28335
2767,102.55183
2768,102.55183
2769,102.5406
2770,101.50475
2771,192.66138
2772,112.28189
2773,112.59205
2774,99.227325
2775,107.87805
2776,99.227325
2777,154.65858
2778,118.52156
2779,131.23486
2780,112.28189
2781,99.227325
2782,148.45845
2783,149.49431
2784,102.55183
2785,102.55183
2786,102.55183
2787,102.55183
2788,101.56259
2789,94.192795
2790,94.192795
2791,94.192795
2792,102.57223
2793,204.48225
2794,102.55183
2795,25.464664
2796,84.10915
2797,46.1224
2798,2.8271325
2799,2.8271325
2800,84.7189
2801,72.2564
2802,21.2342
2803,34.73171
2804,69.74419
2805,55.49879
2806,79.550995
2807,44.585335
2808,43.153225
2809,40.14194
2810,43.153225
2811,48.74743
2812,34.818855
2813,105.56185
2814,123.75789
2815,43.414684
2816,94.83086
2817,34.818855
2818,83.258705
2819,36.483753
2820,104.87688
2821,75.64834
2822,100.159195
2823,123.76272
2824,105.56185
2825,40.70133
2826,132.42043
2827,80.11155
2828,45.32517
2829,50.676125
2830,35.144485
2831,161.83076
2832,96.6067
2833,50.676125
2834,50.003178
2835,75.513466
2836,34.818855
2837,44.214233
2838,46.12727
2839,44.10603
2840,80.189735
2841,80.46829
2842,44.225834
2843,108.26123
2844,149.91766
2845,105.56185
2846,102.7972
2847,100.159195
2848,87.14224
2849,66.74418
2850,101.7281
2851,126.78437
2852,96.53303
2853,98.03098
2854,59.82456
2855,96.53303
2856,97.240944
2857,101.7281
2858,35.46722
2859,99.443436
2860,107.238144
2861,98.03098
2862,43.27877
2863,98.10027
2864,84.892555
2865,34.818855
2866,118.19624
2867,39.654724
2868,118.7834
2869,188.03369
2870,77.34832
2871,111.72474
2872,132.18797
2873,138.40625
2874,127.66477
2875,34.818855
2876,104.77221
2877,59.028122
2878,34.818855
2879,34.818855
2880,143.29733
2881,114.88821
2882,111.94388
2883,104.01518
2884,107.19143
2885,86.91847
2886,147.63126
2887,129.41515
2888,115.91393
2889,82.29827
2890,119.40244
2891,198.08937
2892,118.93493
2893,64.10761
2894,147.32718
2895,126.251625
2896,127.148834
2897,50.003178
2898,216.0652
2899,45.32517
2900,96.36335
2901,96.36335
2902,111.43954
2903,96.36335
2904,141.78369
2905,96.36335
2906,96.36335
2907,96.36335
2908,113.61351
2909,96.36335
2910,96.36335
2911,96.36335
2912,104.96278
2913,13.9857855
2914,82.28642
2915,120.89505
2916,118.918396
2917,180.8682
2918,106.30379
2919,118.918396
2920,96.36335
2921,104.96278
2922,96.36335
2923,96.36335
2924,144.83247
2925,108.27606
2926,109.05622
2927,106.96762
2928,75.20119
2929,96.36335
2930,106.583565
2931,127.82674
2932,94.520454
2933,96.36335
2934,141.58313
2935,96.36335
2936,96.36335
2937,96.36335
2938,87.637596
2939,96.81891
2940,96.36335
2941,96.451935
2942,113.61351
2943,157.47813
2944,111.43954
2945,96.44704
2946,107.15702
2947,96.36335
2948,107.15702
2949,97.516525
2950,83.27061
2951,126.29468
2952,93.89724
2953,165.51585
2954,100.25467
2955,47.104572
2956,105.23576
2957,55.776077
2958,96.44704
